Patrol.ID,Type,Patrol.Start.Date,Patrol.End.Date,Station,Team,Mandate,Armed,Patrol.Leg.ID,Leader,Patrol.Transport.Type,Waypoint.ID,Waypoint.Date,Waypoint.Time,X,Y,Last.Modified,Last.Modified.By,Observation.Category.0,Observation.Category.1,Position.Type,Species,Total.number
SMART_001951,Ground,11-Feb-20,11-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,10,11-Feb-20,18:14:12,261680.6444,54342.97964,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Impala,47
SMART_001951,Ground,11-Feb-20,11-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,10,11-Feb-20,18:14:12,261680.6444,54342.97964,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,34
SMART_001951,Ground,11-Feb-20,11-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,5,11-Feb-20,15:38:14,263118.1126,50254.07481,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,3
SMART_001951,Ground,11-Feb-20,11-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,6,11-Feb-20,15:41:56,264343.5472,50811.54001,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,20
SMART_001951,Ground,11-Feb-20,11-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,11-Feb-20,15:09:36,264881.6152,39311.41872,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,5
SMART_001915,Ground,5-Feb-20,5-Feb-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,2,5-Feb-20,10:53:24,263992.8216,34025.96743,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,3
SMART_001915,Ground,5-Feb-20,5-Feb-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,4,5-Feb-20,14:56:38,259479.8859,38144.03421,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,8
SMART_001915,Ground,5-Feb-20,5-Feb-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,4,5-Feb-20,14:56:38,259479.8859,38144.03421,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,3
SMART_001915,Ground,5-Feb-20,5-Feb-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,4,5-Feb-20,14:56:38,259479.8859,38144.03421,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,19
SMART_001915,Ground,5-Feb-20,5-Feb-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,3,5-Feb-20,11:44:35,261550.9558,35273.6988,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,18
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,4,2-Jan-20,11:52:24,262423.1842,42854.92062,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Impala,78
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,4,2-Jan-20,11:52:24,262423.1842,42854.92062,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,9
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,2,2-Jan-20,10:45:00,265885.8718,39046.20732,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,12,2-Jan-20,17:18:03,265092.5735,35364.6798,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,7
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,1,2-Jan-20,10:40:02,266348.4296,37973.62307,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Impala,6
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,1,2-Jan-20,10:40:02,266348.4296,37973.62307,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Hartebeest,4
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,1,2-Jan-20,10:40:02,266348.4296,37973.62307,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Greater Kudu,5
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,10,2-Jan-20,17:01:27,263658.5696,38864.45629,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,10,2-Jan-20,17:01:27,263658.5696,38864.45629,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,1
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,11,2-Jan-20,17:05:18,263341.1178,37704.09771,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,19
SMART_001799,Ground,2-Jan-20,2-Jan-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Vehicle,9,2-Jan-20,14:20:12,262369.0805,42992.64047,1/9/20 9:20,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,6
SMART_001789,Ground,6-Jan-20,6-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,2,6-Jan-20,11:05:33,264659.337,51033.646,1/9/20 9:19,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,8
SMART_001789,Ground,6-Jan-20,6-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,5,6-Jan-20,18:19:14,263271.6077,51376.86361,1/9/20 9:19,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001789,Ground,6-Jan-20,6-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,1,6-Jan-20,9:08:19,263300.9153,51379.02268,1/9/20 9:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,8
SMART_001789,Ground,6-Jan-20,6-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,1,6-Jan-20,9:08:19,263300.9153,51379.02268,1/9/20 9:19,David Hewett,Wildlife Sightings,Live animals,NA,Impala,52
SMART_001922,Ground,9-Feb-20,9-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,4,9-Feb-20,18:16:51,266241.7675,45501.81201,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,15
SMART_001922,Ground,9-Feb-20,9-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,9-Feb-20,8:10:47,265641.7251,42192.21037,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,14
SMART_001922,Ground,9-Feb-20,9-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,5,9-Feb-20,18:32:15,265727.5559,42054.08654,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,7
SMART_001922,Ground,9-Feb-20,9-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,9-Feb-20,8:35:45,266864.7275,45430.21233,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,7
SMART_001922,Ground,9-Feb-20,9-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,6,9-Feb-20,18:38:46,266551.1756,40942.45868,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,10
SMART_001922,Ground,9-Feb-20,9-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,6,9-Feb-20,18:38:46,266551.1756,40942.45868,2/11/20 7:59,David Hewett,Wildlife Sightings,Live animals,NA,Impala,48
SMART_001996,Ground,19-Feb-20,19-Feb-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Motorbike,1,19-Feb-20,9:14:10,267267.7181,37358.19655,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Impala,78
SMART_001996,Ground,19-Feb-20,19-Feb-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Motorbike,1,19-Feb-20,9:14:10,267267.7181,37358.19655,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001996,Ground,19-Feb-20,19-Feb-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Motorbike,2,19-Feb-20,9:23:46,269006.642,40045.35812,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Greater Kudu,3
SMART_001996,Ground,19-Feb-20,19-Feb-20,MRL,Mpala,Security,No,1,Ramato Lemanyaas,Motorbike,3,19-Feb-20,9:43:21,267789.7036,44283.37115,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,2
SMART_001877,Ground,27-Jan-20,27-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,2,27-Jan-20,12:42:06,263090.4508,40038.27053,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,5
SMART_002036,Ground,10-Mar-20,10-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,3,10-Mar-20,9:59:25,265444.1195,42075.18117,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Buffalo,5
SMART_002036,Ground,10-Mar-20,10-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,5,10-Mar-20,13:18:37,259492.3782,38494.09667,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,9
SMART_002036,Ground,10-Mar-20,10-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,5,10-Mar-20,13:18:37,259492.3782,38494.09667,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Ostrich,1
SMART_002036,Ground,10-Mar-20,10-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,5,10-Mar-20,13:18:37,259492.3782,38494.09667,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,47
SMART_002036,Ground,10-Mar-20,10-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,4,10-Mar-20,10:18:12,263642.0655,42993.92317,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,1
SMART_002036,Ground,10-Mar-20,10-Mar-20,Mukenya,Kikingi,Security,No,1,Tirajo Daniel Meitiaki,Motorbike,4,10-Mar-20,10:18:12,263642.0655,42993.92317,3/30/20 8:32,David Hewett,Wildlife Sightings,Live animals,NA,Impala,8
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,2,7-Feb-20,10:05:39,261925.4971,38953.9271,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,12
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,4,7-Feb-20,10:36:45,260650.9548,40124.83577,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,7
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,4,7-Feb-20,10:36:45,260650.9548,40124.83577,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Ostrich,2
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,10,7-Feb-20,15:02:55,263406.9328,37662.98866,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,37
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,10,7-Feb-20,15:02:55,263406.9328,37662.98866,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Impala,60
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,7,7-Feb-20,12:48:04,260177.1003,38208.55146,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,35
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,6,7-Feb-20,11:41:39,260003.5499,38962.98765,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Oryx ,1
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,6,7-Feb-20,11:41:39,260003.5499,38962.98765,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,33
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,6,7-Feb-20,11:41:39,260003.5499,38962.98765,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,2
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,8,7-Feb-20,13:17:44,260537.5294,37836.99977,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Bushbuck,1
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,8,7-Feb-20,13:17:44,260537.5294,37836.99977,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,4
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,3,7-Feb-20,10:19:59,261413.0003,39305.55237,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,25
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,7-Feb-20,10:59:16,259540.7219,40575.94295,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,4
SMART_002081,Ground,7-Feb-20,7-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,7-Feb-20,10:59:16,259540.7219,40575.94295,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,4
SMART_002063,Ground,28-Mar-20,28-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,28-Mar-20,15:33:33,264786.269,39358.86106,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,24
SMART_002063,Ground,28-Mar-20,28-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,4,28-Mar-20,15:56:02,265068.1868,43021.9213,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,18
SMART_001883,Ground,11-Jan-20,12-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,2,12-Jan-20,12:26:15,264030.04,53964.33758,2/5/20 9:13,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,5
SMART_001883,Ground,11-Jan-20,12-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,2,12-Jan-20,12:26:15,264030.04,53964.33758,2/5/20 9:13,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,2
SMART_001883,Ground,11-Jan-20,12-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,2,12-Jan-20,12:26:15,264030.04,53964.33758,2/5/20 9:13,David Hewett,Wildlife Sightings,Live animals,NA,Oryx ,11
SMART_001883,Ground,11-Jan-20,12-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,1,12-Jan-20,10:29:48,263481.778,51414.18542,2/5/20 9:13,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,1
SMART_001883,Ground,11-Jan-20,12-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,3,11-Jan-20,15:36:09,265649.4721,52262.32095,2/5/20 9:13,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,2
SMART_001883,Ground,11-Jan-20,12-Jan-20,Darapoi,Darpoi,Security,No,1,Ekiru Anagubu,Foot,2,11-Jan-20,13:14:47,264250.6295,52052.55033,2/5/20 9:13,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,15
SMART_001929,Ground,11-Feb-20,11-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Rackson Ponoto,Foot,5,11-Feb-20,12:29:46,265845.3225,49554.08274,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,6
SMART_001929,Ground,11-Feb-20,11-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Rackson Ponoto,Foot,7,11-Feb-20,12:30:49,265827.0167,49630.10695,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,2
SMART_001929,Ground,11-Feb-20,11-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Rackson Ponoto,Foot,6,11-Feb-20,12:30:14,265831.3814,49591.00676,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,4
SMART_001929,Ground,11-Feb-20,11-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Rackson Ponoto,Foot,8,11-Feb-20,12:31:21,265812.3509,49664.24393,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,1
SMART_001929,Ground,11-Feb-20,11-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Rackson Ponoto,Foot,3,11-Feb-20,12:28:27,265850.4071,49462.5555,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,32
SMART_001929,Ground,11-Feb-20,11-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Rackson Ponoto,Foot,11,11-Feb-20,12:38:11,265679.6094,50110.17629,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,2
SMART_001929,Ground,11-Feb-20,11-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Rackson Ponoto,Foot,16,11-Feb-20,16:21:15,265668.1302,49340.7097,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,6
SMART_001847,Ground,16-Jan-20,16-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,5,16-Jan-20,11:57:54,260731.9286,46781.41838,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Vulture,3
SMART_001847,Ground,16-Jan-20,16-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,6,16-Jan-20,14:39:43,261918.3584,54021.58212,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Impala,8
SMART_001847,Ground,16-Jan-20,16-Jan-20,Mukenya,Kikingi,Security,No,1,John David Simpiri,Foot,6,16-Jan-20,14:39:43,261918.3584,54021.58212,1/31/20 7:37,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002085,Ground,12-Feb-20,12-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,12-Feb-20,11:24:23,264470.0202,39425.6191,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Impala,2
SMART_002085,Ground,12-Feb-20,12-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,12-Feb-20,11:24:23,264470.0202,39425.6191,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,12
SMART_002085,Ground,12-Feb-20,12-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,2,12-Feb-20,9:39:42,264224.0551,39149.06899,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,35
SMART_002085,Ground,12-Feb-20,12-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,6,12-Feb-20,11:33:51,264195.5253,38787.58901,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,30
SMART_002085,Ground,12-Feb-20,12-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,6,12-Feb-20,11:33:51,264195.5253,38787.58901,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,15
SMART_002085,Ground,12-Feb-20,12-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,3,12-Feb-20,9:47:50,264451.5224,39630.71402,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,2
SMART_002085,Ground,12-Feb-20,12-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,1,12-Feb-20,9:27:31,263874.5814,38445.78255,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,8
SMART_001901,Ground,15-Jan-20,15-Jan-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Foot,2,15-Jan-20,8:51:48,265651.0353,49329.73149,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,17
SMART_001901,Ground,15-Jan-20,15-Jan-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Foot,5,15-Jan-20,10:07:14,264433.4992,48256.94748,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,12
SMART_001901,Ground,15-Jan-20,15-Jan-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Foot,4,15-Jan-20,10:02:38,264714.5921,48474.33067,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Eland,36
SMART_001901,Ground,15-Jan-20,15-Jan-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Foot,4,15-Jan-20,10:02:38,264714.5921,48474.33067,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,10
SMART_001901,Ground,15-Jan-20,15-Jan-20,Kiberen/Soit,Kipren ,Security,No,1,Peter Lopir Sashore,Foot,7,15-Jan-20,10:14:58,262646.3831,49109.62578,2/5/20 9:17,David Hewett,Wildlife Sightings,Live animals,NA,Gerenuk,4
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,9,10-Feb-20,11:59:19,261733.2157,51362.58429,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,45
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,7,10-Feb-20,11:43:13,262201.3737,43639.15063,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,45
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,1,10-Feb-20,8:31:46,267100.1464,34486.93297,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,42
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,12,10-Feb-20,12:04:09,262888.2691,52694.37592,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,12
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,10,10-Feb-20,12:01:25,261791.1119,52327.57559,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,5
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,13,10-Feb-20,13:12:02,263895.6203,53322.8073,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,1
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,11,10-Feb-20,12:02:43,262252.8558,52474.62971,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,32
SMART_001928,Ground,10-Feb-20,10-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Foot,6,10-Feb-20,11:00:05,265359.9974,39106.76128,2/17/20 11:19,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,7
SMART_002009,Ground,3-Mar-20,3-Mar-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Motorbike,7,3-Mar-20,14:33:48,267123.4168,35145.93101,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Greater Kudu,1
SMART_002009,Ground,3-Mar-20,3-Mar-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Motorbike,4,3-Mar-20,11:53:29,267122.9053,34089.67091,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,5
SMART_002009,Ground,3-Mar-20,3-Mar-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Motorbike,5,3-Mar-20,14:18:20,266971.4407,33530.24144,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Greater Kudu,3
SMART_002009,Ground,3-Mar-20,3-Mar-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Motorbike,12,3-Mar-20,17:25:19,267728.5661,44381.90166,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,6
SMART_002009,Ground,3-Mar-20,3-Mar-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Motorbike,12,3-Mar-20,17:25:19,267728.5661,44381.90166,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Impala,56
SMART_002009,Ground,3-Mar-20,3-Mar-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Motorbike,15,3-Mar-20,17:38:35,266243.0501,47760.41032,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,9
SMART_002009,Ground,3-Mar-20,3-Mar-20,Kiberen/Soit,Kipren ,Security,No,1,Steren Narerio,Motorbike,15,3-Mar-20,17:38:35,266243.0501,47760.41032,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,4
